plot_code,sub_plot,plot_corner_code,collar_number,measurement_code,treatment_code_partitioning,disturbance_code_control,litter_code,replica,year,egm_measurement,recno,day,month,hour,min,co2ref,InputD,time,InputF,atmp,probe_type,manually_collected_final_flux,quality_code,comments
XXX-01,11,NA,9999,TOTAL,NA,NA,NA,1,2013,21,20,9,12,21,7,530,46,91,0.32,680,8,NA,good,check numbers of sub_plot
XXX-01,11,NA,9999,TOTAL,NA,NA,NA,1,2013,21,21,9,12,21,7,535,49,96,0.33,678,8,NA,good,check numbers of sub_plot
XXX-01,11,NA,9999,TOTAL,NA,NA,NA,1,2013,21,22,9,12,21,7,537,52,100,0.33,678,8,NA,good,check numbers of sub_plot
XXX-01,12,NA,9999,TOTAL,NA,NA,NA,1,2013,23,1,9,12,21,14,464,0,0,0,680,8,NA,good,check numbers of sub_plot
XXX-01,12,NA,9999,TOTAL,NA,NA,NA,1,2013,23,2,9,12,21,14,466,0,4,0,680,8,NA,good,check numbers of sub_plot
XXX-01,12,NA,9999,TOTAL,NA,NA,NA,1,2013,23,3,9,12,21,15,471,0,9,0,678,8,NA,good,check numbers of sub_plot
XXX-01,12,NA,9999,TOTAL,NA,NA,NA,1,2013,23,4,9,12,21,15,471,7,14,0.32,680,8,NA,good,check numbers of sub_plot
XXX-01,12,NA,9999,TOTAL,NA,NA,NA,1,2013,23,5,9,12,21,15,476,11,19,0.38,678,8,NA,good,check numbers of sub_plot
XXX-01,12,NA,9999,TOTAL,NA,NA,NA,1,2013,23,6,9,12,21,15,479,15,24,0.4,678,8,NA,good,check numbers of sub_plot
XXX-01,12,NA,9999,TOTAL,NA,NA,NA,1,2013,23,7,9,12,21,15,483,18,28,0.41,678,8,NA,good,check numbers of sub_plot
XXX-01,12,NA,9999,TOTAL,NA,NA,NA,1,2013,23,8,9,12,21,15,486,21,33,0.42,678,8,NA,good,check numbers of sub_plot
XXX-01,12,NA,9999,TOTAL,NA,NA,NA,1,2013,23,9,9,12,21,15,489,25,38,0.42,678,8,NA,good,check numbers of sub_plot
XXX-01,12,NA,9999,TOTAL,NA,NA,NA,1,2013,23,10,9,12,21,15,492,28,43,0.42,678,8,NA,good,check numbers of sub_plot
XXX-01,12,NA,9999,TOTAL,NA,NA,NA,1,2013,23,11,9,12,21,15,495,31,48,0.42,678,8,NA,good,check numbers of sub_plot
XXX-01,12,NA,9999,TOTAL,NA,NA,NA,1,2013,23,12,9,12,21,15,498,34,52,0.42,678,8,NA,good,check numbers of sub_plot
XXX-01,12,NA,9999,TOTAL,NA,NA,NA,1,2013,23,13,9,12,21,15,502,37,57,0.42,678,8,NA,good,check numbers of sub_plot
XXX-01,12,NA,9999,TOTAL,NA,NA,NA,1,2013,23,14,9,12,21,15,505,41,62,0.42,678,8,NA,good,check numbers of sub_plot
XXX-01,12,NA,9999,TOTAL,NA,NA,NA,1,2013,23,15,9,12,21,15,506,43,67,0.41,680,8,NA,good,check numbers of sub_plot
XXX-01,12,NA,9999,TOTAL,NA,NA,NA,1,2013,23,16,9,12,21,16,512,47,72,0.42,678,8,NA,good,check numbers of sub_plot
XXX-01,12,NA,9999,TOTAL,NA,NA,NA,1,2013,23,17,9,12,21,16,515,50,76,0.42,678,8,NA,good,check numbers of sub_plot
XXX-01,19,NA,9999,TOTAL,NA,NA,NA,1,2013,37,1,9,12,21,42,494,0,0,0,680,8,NA,good,check numbers of sub_plot
XXX-01,19,NA,9999,TOTAL,NA,NA,NA,1,2013,37,2,9,12,21,42,496,0,4,0,680,8,NA,good,check numbers of sub_plot
XXX-01,19,NA,9999,TOTAL,NA,NA,NA,1,2013,37,3,9,12,21,42,501,0,9,0,680,8,NA,good,check numbers of sub_plot
XXX-01,19,NA,9999,TOTAL,NA,NA,NA,1,2013,37,4,9,12,21,42,505,11,14,0.5,680,8,NA,good,check numbers of sub_plot
XXX-01,19,NA,9999,TOTAL,NA,NA,NA,1,2013,37,5,9,12,21,42,509,14,19,0.5,680,8,NA,good,check numbers of sub_plot
XXX-01,19,NA,9999,TOTAL,NA,NA,NA,1,2013,37,6,9,12,21,43,515,20,24,0.55,680,8,NA,good,check numbers of sub_plot
XXX-01,19,NA,9999,TOTAL,NA,NA,NA,1,2013,37,7,9,12,21,43,520,26,28,0.58,680,8,NA,good,check numbers of sub_plot
XXX-01,19,NA,9999,TOTAL,NA,NA,NA,1,2013,37,8,9,12,21,43,523,30,33,0.58,680,8,NA,good,check numbers of sub_plot
XXX-01,19,NA,9999,TOTAL,NA,NA,NA,1,2013,37,9,9,12,21,43,528,34,38,0.58,680,8,NA,good,check numbers of sub_plot
XXX-01,19,NA,9999,TOTAL,NA,NA,NA,1,2013,37,10,9,12,21,43,532,39,43,0.59,680,8,NA,good,check numbers of sub_plot
XXX-01,19,NA,9999,TOTAL,NA,NA,NA,1,2013,37,11,9,12,21,43,538,44,48,0.59,680,8,NA,good,check numbers of sub_plot
XXX-01,19,NA,9999,TOTAL,NA,NA,NA,1,2013,37,12,9,12,21,43,544,49,52,0.61,681,8,NA,good,check numbers of sub_plot
XXX-01,19,NA,9999,TOTAL,NA,NA,NA,1,2013,37,13,9,12,21,43,548,54,57,0.61,680,8,NA,good,check numbers of sub_plot
XXX-01,20,NA,9999,TOTAL,NA,NA,NA,1,2013,39,1,9,12,22,49,481,0,0,0,676,8,NA,good,check numbers of sub_plot
XXX-01,20,NA,9999,TOTAL,NA,NA,NA,1,2013,39,2,9,12,22,49,484,0,4,0,676,8,NA,good,check numbers of sub_plot
XXX-01,20,NA,9999,TOTAL,NA,NA,NA,1,2013,39,3,9,12,22,50,487,0,9,0,676,8,NA,good,check numbers of sub_plot
XXX-01,20,NA,9999,TOTAL,NA,NA,NA,1,2013,39,4,9,12,22,50,490,9,14,0.44,676,8,NA,good,check numbers of sub_plot
XXX-01,20,NA,9999,TOTAL,NA,NA,NA,1,2013,39,5,9,12,22,50,494,13,19,0.45,676,8,NA,good,check numbers of sub_plot
XXX-01,20,NA,9999,TOTAL,NA,NA,NA,1,2013,39,6,9,12,22,50,498,17,24,0.45,676,8,NA,good,check numbers of sub_plot
XXX-01,20,NA,9999,TOTAL,NA,NA,NA,1,2013,39,7,9,12,22,50,501,20,28,0.45,676,8,NA,good,check numbers of sub_plot
XXX-01,20,NA,9999,TOTAL,NA,NA,NA,1,2013,39,8,9,12,22,50,503,23,33,0.44,676,8,NA,good,check numbers of sub_plot
XXX-01,20,NA,9999,TOTAL,NA,NA,NA,1,2013,39,9,9,12,22,50,505,25,38,0.42,676,8,NA,good,check numbers of sub_plot
XXX-01,20,NA,9999,TOTAL,NA,NA,NA,1,2013,39,10,9,12,22,50,505,26,43,0.39,676,8,NA,good,check numbers of sub_plot
XXX-01,20,NA,9999,TOTAL,NA,NA,NA,1,2013,39,11,9,12,22,50,506,27,48,0.36,676,8,NA,good,check numbers of sub_plot
XXX-01,20,NA,9999,TOTAL,NA,NA,NA,1,2013,39,12,9,12,22,50,508,28,52,0.34,676,8,NA,good,check numbers of sub_plot
XXX-01,20,NA,9999,TOTAL,NA,NA,NA,1,2013,39,13,9,12,22,50,511,29,57,0.33,676,8,NA,good,check numbers of sub_plot
XXX-01,20,NA,9999,TOTAL,NA,NA,NA,1,2013,39,14,9,12,22,50,514,31,62,0.32,676,8,NA,good,check numbers of sub_plot
XXX-01,20,NA,9999,TOTAL,NA,NA,NA,1,2013,39,15,9,12,22,50,517,33,67,0.32,676,8,NA,good,check numbers of sub_plot
XXX-01,20,NA,9999,TOTAL,NA,NA,NA,1,2013,39,16,9,12,22,51,520,36,72,0.32,676,8,NA,good,check numbers of sub_plot
XXX-01,20,NA,9999,TOTAL,NA,NA,NA,1,2013,39,17,9,12,22,51,522,38,76,0.32,676,8,NA,good,check numbers of sub_plot
XXX-01,20,NA,9999,TOTAL,NA,NA,NA,1,2013,39,18,9,12,22,51,525,41,81,0.32,676,8,NA,good,check numbers of sub_plot
XXX-01,20,NA,9999,TOTAL,NA,NA,NA,1,2013,39,19,9,12,22,51,527,43,86,0.32,676,8,NA,good,check numbers of sub_plot
XXX-01,20,NA,9999,TOTAL,NA,NA,NA,1,2013,39,20,9,12,22,51,530,46,91,0.32,676,8,NA,good,check numbers of sub_plot
XXX-01,20,NA,9999,TOTAL,NA,NA,NA,1,2013,39,21,9,12,22,51,533,49,96,0.33,676,8,NA,good,check numbers of sub_plot
XXX-01,20,NA,9999,TOTAL,NA,NA,NA,1,2013,39,22,9,12,22,51,536,51,100,0.33,676,8,NA,good,check numbers of sub_plot
XXX-01,21,NA,9999,TOTAL,NA,NA,NA,1,2013,41,1,9,12,22,54,472,0,0,0,676,8,NA,good,check numbers of sub_plot
XXX-01,21,NA,9999,TOTAL,NA,NA,NA,1,2013,41,2,9,12,22,55,475,0,4,0,676,8,NA,good,check numbers of sub_plot
XXX-01,21,NA,9999,TOTAL,NA,NA,NA,1,2013,41,3,9,12,22,55,479,0,9,0,676,8,NA,good,check numbers of sub_plot
XXX-01,21,NA,9999,TOTAL,NA,NA,NA,1,2013,41,4,9,12,22,55,482,10,14,0.45,676,8,NA,good,check numbers of sub_plot
XXX-01,21,NA,9999,TOTAL,NA,NA,NA,1,2013,41,5,9,12,22,55,485,13,19,0.43,676,8,NA,good,check numbers of sub_plot
XXX-01,21,NA,9999,TOTAL,NA,NA,NA,1,2013,41,6,9,12,22,55,488,16,24,0.43,676,8,NA,good,check numbers of sub_plot
XXX-01,21,NA,9999,TOTAL,NA,NA,NA,1,2013,41,7,9,12,22,55,491,19,28,0.43,676,8,NA,good,check numbers of sub_plot
XXX-01,21,NA,9999,TOTAL,NA,NA,NA,1,2013,41,8,9,12,22,55,494,22,33,0.42,676,8,NA,good,check numbers of sub_plot
XXX-01,21,NA,9999,TOTAL,NA,NA,NA,1,2013,41,9,9,12,22,55,497,25,38,0.42,676,8,NA,good,check numbers of sub_plot
XXX-01,21,NA,9999,TOTAL,NA,NA,NA,1,2013,41,10,9,12,22,55,499,27,43,0.41,676,8,NA,good,check numbers of sub_plot
XXX-01,21,NA,9999,TOTAL,NA,NA,NA,1,2013,41,11,9,12,22,55,502,30,48,0.4,676,8,NA,good,check numbers of sub_plot
XXX-01,21,NA,9999,TOTAL,NA,NA,NA,1,2013,41,12,9,12,22,55,505,32,52,0.39,676,8,NA,good,check numbers of sub_plot
XXX-01,21,NA,9999,TOTAL,NA,NA,NA,1,2013,41,13,9,12,22,55,506,34,57,0.38,676,8,NA,good,check numbers of sub_plot
XXX-01,21,NA,9999,TOTAL,NA,NA,NA,1,2013,41,14,9,12,22,56,508,36,62,0.38,676,8,NA,good,check numbers of sub_plot
XXX-01,21,NA,9999,TOTAL,NA,NA,NA,1,2013,41,15,9,12,22,56,511,38,67,0.37,676,8,NA,good,check numbers of sub_plot
XXX-01,21,NA,9999,TOTAL,NA,NA,NA,1,2013,41,16,9,12,22,56,514,41,72,0.36,676,8,NA,good,check numbers of sub_plot
XXX-01,21,NA,9999,TOTAL,NA,NA,NA,1,2013,41,17,9,12,22,56,516,43,76,0.36,676,8,NA,good,check numbers of sub_plot
XXX-01,21,NA,9999,TOTAL,NA,NA,NA,1,2013,41,18,9,12,22,56,519,45,81,0.36,676,8,NA,good,check numbers of sub_plot
XXX-01,21,NA,9999,TOTAL,NA,NA,NA,1,2013,41,19,9,12,22,56,521,48,86,0.35,676,8,NA,good,check numbers of sub_plot
XXX-01,21,NA,9999,TOTAL,NA,NA,NA,1,2013,41,20,9,12,22,56,523,50,91,0.35,676,8,NA,good,check numbers of sub_plot
XXX-01,22,NA,9999,TOTAL,NA,NA,NA,1,2013,43,1,9,12,23,51,463,0,0,0,676,8,NA,good,check numbers of sub_plot
XXX-01,22,NA,9999,TOTAL,NA,NA,NA,1,2013,43,2,9,12,23,51,465,0,4,0,676,8,NA,good,check numbers of sub_plot
XXX-01,22,NA,9999,TOTAL,NA,NA,NA,1,2013,43,3,9,12,23,51,466,0,9,0,676,8,NA,good,check numbers of sub_plot
XXX-01,22,NA,9999,TOTAL,NA,NA,NA,1,2013,43,4,9,12,23,51,468,4,14,0.2,676,8,NA,good,check numbers of sub_plot
XXX-01,22,NA,9999,TOTAL,NA,NA,NA,1,2013,43,5,9,12,23,51,470,6,19,0.21,676,8,NA,good,check numbers of sub_plot
XXX-01,22,NA,9999,TOTAL,NA,NA,NA,1,2013,43,6,9,12,23,51,471,8,24,0.21,676,8,NA,good,check numbers of sub_plot
XXX-01,22,NA,9999,TOTAL,NA,NA,NA,1,2013,43,7,9,12,23,51,473,10,28,0.22,676,8,NA,good,check numbers of sub_plot
XXX-01,22,NA,9999,TOTAL,NA,NA,NA,1,2013,43,8,9,12,23,52,475,11,33,0.22,676,8,NA,good,check numbers of sub_plot
XXX-01,22,NA,9999,TOTAL,NA,NA,NA,1,2013,43,9,9,12,23,52,477,13,38,0.23,676,8,NA,good,check numbers of sub_plot
XXX-01,22,NA,9999,TOTAL,NA,NA,NA,1,2013,43,10,9,12,23,52,479,16,43,0.23,676,8,NA,good,check numbers of sub_plot
XXX-01,22,NA,9999,TOTAL,NA,NA,NA,1,2013,43,11,9,12,23,52,481,17,48,0.24,676,8,NA,good,check numbers of sub_plot
XXX-01,22,NA,9999,TOTAL,NA,NA,NA,1,2013,43,12,9,12,23,52,483,19,52,0.24,676,8,NA,good,check numbers of sub_plot
XXX-01,22,NA,9999,TOTAL,NA,NA,NA,1,2013,43,13,9,12,23,52,485,22,57,0.24,676,8,NA,good,check numbers of sub_plot
XXX-01,22,NA,9999,TOTAL,NA,NA,NA,1,2013,43,14,9,12,23,52,487,24,62,0.24,676,8,NA,good,check numbers of sub_plot
XXX-01,22,NA,9999,TOTAL,NA,NA,NA,1,2013,43,15,9,12,23,52,489,26,67,0.25,676,8,NA,good,check numbers of sub_plot
XXX-01,22,NA,9999,TOTAL,NA,NA,NA,1,2013,43,16,9,12,23,52,491,28,72,0.25,676,8,NA,good,check numbers of sub_plot
XXX-01,22,NA,9999,TOTAL,NA,NA,NA,1,2013,43,17,9,12,23,52,493,30,76,0.25,676,8,NA,good,check numbers of sub_plot
XXX-01,22,NA,9999,TOTAL,NA,NA,NA,1,2013,43,18,9,12,23,52,496,32,81,0.25,676,8,NA,good,check numbers of sub_plot
XXX-01,22,NA,9999,TOTAL,NA,NA,NA,1,2013,43,19,9,12,23,52,498,35,86,0.26,676,8,NA,good,check numbers of sub_plot
XXX-01,22,NA,9999,TOTAL,NA,NA,NA,1,2013,43,20,9,12,23,53,500,37,91,0.26,676,8,NA,good,check numbers of sub_plot
XXX-01,22,NA,9999,TOTAL,NA,NA,NA,1,2013,43,21,9,12,23,53,502,39,96,0.26,676,8,NA,good,check numbers of sub_plot
XXX-01,22,NA,9999,TOTAL,NA,NA,NA,1,2013,43,22,9,12,23,53,504,41,100,0.26,676,8,NA,good,check numbers of sub_plot
XXX-01,22,NA,9999,TOTAL,NA,NA,NA,1,2013,43,23,9,12,23,53,506,43,105,0.26,676,8,NA,good,check numbers of sub_plot
XXX-01,22,NA,9999,TOTAL,NA,NA,NA,1,2013,43,24,9,12,23,53,508,46,110,0.26,676,8,NA,good,check numbers of sub_plot
XXX-01,22,NA,9999,TOTAL,NA,NA,NA,1,2013,43,25,9,12,23,53,510,48,115,0.27,676,8,NA,good,check numbers of sub_plot
XXX-01,22,NA,9999,TOTAL,NA,NA,NA,1,2013,43,26,9,12,23,53,513,50,120,0.27,676,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2013,45,1,9,12,23,56,462,0,0,0,676,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2013,45,2,9,12,23,56,464,0,4,0,676,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2013,45,3,9,12,23,56,466,0,9,0,676,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2013,45,4,9,12,23,56,468,6,14,0.28,676,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2013,45,5,9,12,23,56,471,9,19,0.31,675,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2013,45,6,9,12,23,56,473,11,24,0.31,676,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2013,45,7,9,12,23,56,475,13,28,0.3,676,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2013,45,8,9,12,23,57,477,15,33,0.3,676,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2013,45,9,9,12,23,57,480,18,38,0.3,676,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2013,45,10,9,12,23,57,482,20,43,0.3,676,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2013,45,11,9,12,23,57,485,23,48,0.31,676,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2013,45,12,9,12,23,57,487,25,52,0.31,676,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2013,45,13,9,12,23,57,490,28,57,0.31,676,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2013,45,14,9,12,23,57,492,30,62,0.31,676,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2013,45,15,9,12,23,57,495,33,67,0.31,676,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2013,45,16,9,12,23,57,497,35,72,0.32,676,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2013,45,17,9,12,23,57,500,38,76,0.32,676,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2013,45,18,9,12,23,57,503,41,81,0.32,676,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2013,45,19,9,12,23,57,505,43,86,0.32,676,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2013,45,20,9,12,23,58,507,46,91,0.32,676,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2013,45,21,9,12,23,58,510,48,96,0.32,676,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2013,45,22,9,12,23,58,513,51,100,0.32,676,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2013,47,1,10,12,0,1,481,0,0,0,675,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2013,47,2,10,12,0,1,482,0,4,0,676,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2013,47,3,10,12,0,1,483,0,9,0,676,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2013,47,4,10,12,0,1,484,2,14,0.12,675,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2013,47,5,10,12,0,1,485,3,19,0.12,675,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2013,47,6,10,12,0,1,484,3,24,0.09,676,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2013,47,7,10,12,0,1,485,4,28,0.08,676,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2013,47,8,10,12,0,1,486,4,33,0.09,676,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2013,47,9,10,12,0,1,487,5,38,0.09,676,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2013,47,10,10,12,0,1,488,6,43,0.09,676,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2013,47,11,10,12,0,2,490,7,48,0.1,676,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2013,47,12,10,12,0,2,491,9,52,0.11,676,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2013,47,13,10,12,0,2,492,10,57,0.11,676,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2013,47,14,10,12,0,2,493,11,62,0.11,676,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2013,47,15,10,12,0,2,495,12,67,0.12,675,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2013,47,16,10,12,0,2,496,14,72,0.12,675,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2013,47,17,10,12,0,2,496,15,76,0.12,676,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2013,47,18,10,12,0,2,496,16,81,0.12,676,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2013,47,19,10,12,0,2,499,17,86,0.13,675,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2013,47,20,10,12,0,2,499,18,91,0.13,676,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2013,47,21,10,12,0,2,501,19,96,0.13,675,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2013,47,22,10,12,0,2,501,20,100,0.13,676,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2013,47,23,10,12,0,2,503,21,105,0.13,675,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2013,47,24,10,12,0,3,504,23,110,0.13,675,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2013,47,25,10,12,0,3,504,23,115,0.13,676,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2013,47,26,10,12,0,3,506,25,120,0.13,675,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2013,47,27,10,12,0,3,506,26,124,0.13,676,8,NA,good,check numbers of sub_plot
XXX-01,25,NA,9999,TOTAL,NA,NA,NA,1,2013,49,1,10,12,0,7,474,0,0,0,675,8,NA,good,check numbers of sub_plot
XXX-01,25,NA,9999,TOTAL,NA,NA,NA,1,2013,49,2,10,12,0,7,476,0,4,0,676,8,NA,good,check numbers of sub_plot
XXX-01,25,NA,9999,TOTAL,NA,NA,NA,1,2013,49,3,10,12,0,7,479,0,9,0,676,8,NA,good,check numbers of sub_plot
XXX-01,25,NA,9999,TOTAL,NA,NA,NA,1,2013,49,4,10,12,0,7,484,9,14,0.42,675,8,NA,good,check numbers of sub_plot
XXX-01,25,NA,9999,TOTAL,NA,NA,NA,1,2013,49,5,10,12,0,7,487,13,19,0.44,675,8,NA,good,check numbers of sub_plot
XXX-01,25,NA,9999,TOTAL,NA,NA,NA,1,2013,49,6,10,12,0,7,490,16,24,0.44,675,8,NA,good,check numbers of sub_plot
XXX-01,25,NA,9999,TOTAL,NA,NA,NA,1,2013,49,7,10,12,0,7,493,19,28,0.43,675,8,NA,good,check numbers of sub_plot
XXX-01,25,NA,9999,TOTAL,NA,NA,NA,1,2013,49,8,10,12,0,7,496,22,33,0.43,675,8,NA,good,check numbers of sub_plot
XXX-01,25,NA,9999,TOTAL,NA,NA,NA,1,2013,49,9,10,12,0,7,498,24,38,0.41,676,8,NA,good,check numbers of sub_plot
XXX-01,25,NA,9999,TOTAL,NA,NA,NA,1,2013,49,10,10,12,0,7,502,27,43,0.41,675,8,NA,good,check numbers of sub_plot
XXX-01,25,NA,9999,TOTAL,NA,NA,NA,1,2013,49,11,10,12,0,7,505,30,48,0.41,675,8,NA,good,check numbers of sub_plot
XXX-01,25,NA,9999,TOTAL,NA,NA,NA,1,2013,49,12,10,12,0,7,508,33,52,0.41,675,8,NA,good,check numbers of sub_plot
XXX-01,25,NA,9999,TOTAL,NA,NA,NA,1,2013,49,13,10,12,0,8,511,36,57,0.4,675,8,NA,good,check numbers of sub_plot
XXX-01,25,NA,9999,TOTAL,NA,NA,NA,1,2013,49,14,10,12,0,8,514,39,62,0.4,675,8,NA,good,check numbers of sub_plot
XXX-01,25,NA,9999,TOTAL,NA,NA,NA,1,2013,49,15,10,12,0,8,515,42,67,0.4,676,8,NA,good,check numbers of sub_plot
XXX-01,25,NA,9999,TOTAL,NA,NA,NA,1,2013,49,16,10,12,0,8,518,44,72,0.39,676,8,NA,good,check numbers of sub_plot
XXX-01,25,NA,9999,TOTAL,NA,NA,NA,1,2013,49,17,10,12,0,8,521,47,76,0.39,676,8,NA,good,check numbers of sub_plot
XXX-01,25,NA,9999,TOTAL,NA,NA,NA,1,2013,49,18,10,12,0,8,526,50,81,0.39,675,8,NA,good,check numbers of sub_plot
XXX-01,18,NA,9999,TOTAL,NA,NA,NA,1,2013,35,1,10,12,0,29,476,0,0,0,675,8,NA,good,check numbers of sub_plot
XXX-01,18,NA,9999,TOTAL,NA,NA,NA,1,2013,35,2,10,12,0,29,480,0,4,0,675,8,NA,good,check numbers of sub_plot
XXX-01,18,NA,9999,TOTAL,NA,NA,NA,1,2013,35,3,10,12,0,29,482,0,9,0,675,8,NA,good,check numbers of sub_plot
XXX-01,18,NA,9999,TOTAL,NA,NA,NA,1,2013,35,4,10,12,0,29,483,6,14,0.27,675,8,NA,good,check numbers of sub_plot
XXX-01,18,NA,9999,TOTAL,NA,NA,NA,1,2013,35,5,10,12,0,29,484,6,19,0.23,675,8,NA,good,check numbers of sub_plot
XXX-01,18,NA,9999,TOTAL,NA,NA,NA,1,2013,35,6,10,12,0,29,485,7,24,0.21,675,8,NA,good,check numbers of sub_plot
XXX-01,18,NA,9999,TOTAL,NA,NA,NA,1,2013,35,7,10,12,0,29,486,8,28,0.2,675,8,NA,good,check numbers of sub_plot
XXX-01,18,NA,9999,TOTAL,NA,NA,NA,1,2013,35,8,10,12,0,29,487,9,33,0.18,675,8,NA,good,check numbers of sub_plot
XXX-01,18,NA,9999,TOTAL,NA,NA,NA,1,2013,35,9,10,12,0,29,489,10,38,0.18,675,8,NA,good,check numbers of sub_plot
XXX-01,18,NA,9999,TOTAL,NA,NA,NA,1,2013,35,10,10,12,0,30,490,11,43,0.17,675,8,NA,good,check numbers of sub_plot
XXX-01,18,NA,9999,TOTAL,NA,NA,NA,1,2013,35,11,10,12,0,30,491,12,48,0.17,675,8,NA,good,check numbers of sub_plot
XXX-01,18,NA,9999,TOTAL,NA,NA,NA,1,2013,35,12,10,12,0,30,492,13,52,0.17,675,8,NA,good,check numbers of sub_plot
XXX-01,18,NA,9999,TOTAL,NA,NA,NA,1,2013,35,13,10,12,0,30,493,15,57,0.16,675,8,NA,good,check numbers of sub_plot
XXX-01,18,NA,9999,TOTAL,NA,NA,NA,1,2013,35,14,10,12,0,30,494,16,62,0.16,675,8,NA,good,check numbers of sub_plot
XXX-01,18,NA,9999,TOTAL,NA,NA,NA,1,2013,35,15,10,12,0,30,495,17,67,0.16,675,8,NA,good,check numbers of sub_plot
