"","id","meas_int_days","bleavesflf_g_trap_day","btwigs","bflowers","bfruits","bbrom","bepi","bother","btotal","plot_code","num","year","month","day","collectiondate","leavesflf_MgC_ha_month","twigsflf_MgC_ha_month","flowersflf_MgC_ha_month","fruitsflf_MgC_ha_month","bromflf_MgC_ha_month","epiflf_MgC_ha_month","otherflf_MgC_ha_month","totalflf_MgC_ha_month"
"734","LPG-01.15.2014.4.5",12,NA,NA,NA,NA,NA,NA,NA,0.230833333333333,"LPG-01","15","2014","4","5",2014-04-05,NA,NA,NA,NA,NA,NA,NA,0.13573
"735","LPG-01.15.2014.4.17",12,NA,NA,NA,NA,NA,NA,NA,0.215833333333333,"LPG-01","15","2014","4","17",2014-04-17,NA,NA,NA,NA,NA,NA,NA,0.12691
"736","LPG-01.15.2014.4.30",13,NA,NA,NA,NA,NA,NA,NA,0.246153846153846,"LPG-01","15","2014","4","30",2014-04-30,NA,NA,NA,NA,NA,NA,NA,0.144738461538462
"737","LPG-01.15.2014.5.12",12,NA,NA,NA,NA,NA,NA,NA,0.410833333333333,"LPG-01","15","2014","5","12",2014-05-12,NA,NA,NA,NA,NA,NA,NA,0.24157
"738","LPG-01.15.2014.5.29",17,NA,NA,NA,NA,NA,NA,NA,0.178235294117647,"LPG-01","15","2014","5","29",2014-05-29,NA,NA,NA,NA,NA,NA,NA,0.104802352941176
"739","LPG-01.15.2014.6.12",14,NA,NA,NA,NA,NA,NA,NA,0.121428571428571,"LPG-01","15","2014","6","12",2014-06-12,NA,NA,NA,NA,NA,NA,NA,0.0714
"740","LPG-01.15.2014.6.25",13,NA,NA,NA,NA,NA,NA,NA,0.47,"LPG-01","15","2014","6","25",2014-06-25,NA,NA,NA,NA,NA,NA,NA,0.27636
"741","LPG-01.15.2014.7.23",28,NA,NA,NA,NA,NA,NA,NA,0.075,"LPG-01","15","2014","7","23",2014-07-23,NA,NA,NA,NA,NA,NA,NA,0.0441
"742","LPG-01.15.2014.8.5",13,NA,NA,NA,NA,NA,NA,NA,0.395384615384615,"LPG-01","15","2014","8","5",2014-08-05,NA,NA,NA,NA,NA,NA,NA,0.232486153846154
"743","LPG-01.15.2014.8.31",26,NA,NA,NA,NA,NA,NA,NA,0.436923076923077,"LPG-01","15","2014","8","31",2014-08-31,NA,NA,NA,NA,NA,NA,NA,0.256910769230769
"744","LPG-01.15.2014.9.15",15,NA,NA,NA,NA,NA,NA,NA,0.810666666666667,"LPG-01","15","2014","9","15",2014-09-15,NA,NA,NA,NA,NA,NA,NA,0.476672
"745","LPG-01.15.2014.9.29",14,NA,NA,NA,NA,NA,NA,NA,1.04571428571429,"LPG-01","15","2014","9","29",2014-09-29,NA,NA,NA,NA,NA,NA,NA,0.61488
"746","LPG-01.15.2014.10.13",14,NA,NA,NA,NA,NA,NA,NA,0.693571428571429,"LPG-01","15","2014","10","13",2014-10-13,NA,NA,NA,NA,NA,NA,NA,0.40782
"747","LPG-01.15.2014.10.27",14,NA,NA,NA,NA,NA,NA,NA,0.547142857142857,"LPG-01","15","2014","10","27",2014-10-27,NA,NA,NA,NA,NA,NA,NA,0.32172
"748","LPG-01.15.2014.11.11",15,NA,NA,NA,NA,NA,NA,NA,0.738,"LPG-01","15","2014","11","11",2014-11-11,NA,NA,NA,NA,NA,NA,NA,0.433944
"749","LPG-01.15.2014.11.24",13,NA,NA,NA,NA,NA,NA,NA,0.330769230769231,"LPG-01","15","2014","11","24",2014-11-24,NA,NA,NA,NA,NA,NA,NA,0.194492307692308
"750","LPG-01.15.2014.12.7",13,NA,NA,NA,NA,NA,NA,NA,0.543846153846154,"LPG-01","15","2014","12","7",2014-12-07,NA,NA,NA,NA,NA,NA,NA,0.319781538461538
"751","LPG-01.15.2015.1.15",39,NA,NA,NA,NA,NA,NA,NA,0.307435897435897,"LPG-01","15","2015","1","15",2015-01-15,NA,NA,NA,NA,NA,NA,NA,0.180772307692308
"752","LPG-01.15.2015.1.28",13,NA,NA,NA,NA,NA,NA,NA,0.725384615384615,"LPG-01","15","2015","1","28",2015-01-28,NA,NA,NA,NA,NA,NA,NA,0.426526153846154
"753","LPG-01.15.2015.2.10",13,NA,NA,NA,NA,NA,NA,NA,0.91,"LPG-01","15","2015","2","10",2015-02-10,NA,NA,NA,NA,NA,NA,NA,0.53508
"754","LPG-01.15.2015.2.23",13,NA,NA,NA,NA,NA,NA,NA,0.438461538461538,"LPG-01","15","2015","2","23",2015-02-23,NA,NA,NA,NA,NA,NA,NA,0.257815384615385
"755","LPG-01.15.2015.3.11",16,0.336875,0.10875,NA,0,NA,NA,0.0125,0.458125,"LPG-01","15","2015","3","11",2015-03-11,0.1980825,0.063945,NA,0,NA,NA,0.00735,0.2693775
"756","LPG-01.15.2015.3.24",13,0.573076923076923,0.270769230769231,NA,0.0461538461538461,NA,NA,0,0.89,"LPG-01","15","2015","3","24",2015-03-24,0.336969230769231,0.159212307692308,NA,0.0271384615384615,NA,NA,0,0.52332
"757","LPG-01.15.2015.4.20",27,0.285185185185185,0.0859259259259259,NA,0,NA,NA,0,0.371111111111111,"LPG-01","15","2015","4","20",2015-04-20,0.167688888888889,0.0505244444444444,NA,0,NA,NA,0,0.218213333333333
"758","LPG-01.15.2015.5.4",14,NA,NA,NA,NA,NA,NA,NA,0.122142857142857,"LPG-01","15","2015","5","4",2015-05-04,NA,NA,NA,NA,NA,NA,NA,0.07182
"759","LPG-01.15.2015.5.18",14,NA,NA,NA,NA,NA,NA,NA,0.117142857142857,"LPG-01","15","2015","5","18",2015-05-18,NA,NA,NA,NA,NA,NA,NA,0.06888
"760","LPG-01.15.2015.6.12",25,NA,NA,NA,NA,NA,NA,NA,0.1972,"LPG-01","15","2015","6","12",2015-06-12,NA,NA,NA,NA,NA,NA,NA,0.1159536
"761","LPG-01.15.2015.6.29",17,NA,NA,NA,NA,NA,NA,NA,0.22,"LPG-01","15","2015","6","29",2015-06-29,NA,NA,NA,NA,NA,NA,NA,0.12936
"762","LPG-01.15.2015.7.10",11,NA,NA,NA,NA,NA,NA,NA,0.239090909090909,"LPG-01","15","2015","7","10",2015-07-10,NA,NA,NA,NA,NA,NA,NA,0.140585454545455
"763","LPG-01.15.2015.7.15",5,1.112,0,NA,0,NA,NA,0,1.112,"LPG-01","15","2015","7","15",2015-07-15,0.653856,0,NA,0,NA,NA,0,0.653856
"764","LPG-01.15.2015.7.29",14,0.261428571428571,0,NA,0,NA,NA,0.113571428571429,0.375,"LPG-01","15","2015","7","29",2015-07-29,0.15372,0,NA,0,NA,NA,0.06678,0.2205
"765","LPG-01.15.2015.8.14",16,0.49,0,NA,0,NA,NA,0,0.49,"LPG-01","15","2015","8","14",2015-08-14,0.28812,0,NA,0,NA,NA,0,0.28812
"766","LPG-01.15.2015.8.28",14,0.758571428571429,0,NA,0,NA,NA,0.0271428571428571,0.785714285714286,"LPG-01","15","2015","8","28",2015-08-28,0.44604,0,NA,0,NA,NA,0.01596,0.462
"767","LPG-01.15.2015.9.16",19,NA,NA,NA,NA,NA,NA,NA,0.464210526315789,"LPG-01","15","2015","9","16",2015-09-16,NA,NA,NA,NA,NA,NA,NA,0.272955789473684
"768","LPG-01.15.2015.9.30",14,NA,NA,NA,NA,NA,NA,NA,0.987142857142857,"LPG-01","15","2015","9","30",2015-09-30,NA,NA,NA,NA,NA,NA,NA,0.58044
"769","LPG-01.15.2015.10.15",15,0.242666666666667,0,NA,0,NA,NA,0.0653333333333333,0.308,"LPG-01","15","2015","10","15",2015-10-15,0.142688,0,NA,0,NA,NA,0.038416,0.181104
"770","LPG-01.15.2015.10.30",15,0.316666666666667,0,NA,0,NA,NA,0,0.316666666666667,"LPG-01","15","2015","10","30",2015-10-30,0.1862,0,NA,0,NA,NA,0,0.1862
"771","LPG-01.15.2016.6.29",243,0.0129218106995885,0,NA,0,NA,NA,0,0.0129218106995885,"LPG-01","15","2016","6","29",2016-06-29,0.00759802469135802,0,NA,0,NA,NA,0,0.00759802469135802
"772","LPG-01.15.2016.8.16",48,0.0747916666666667,0,NA,0,NA,NA,0,0.0747916666666667,"LPG-01","15","2016","8","16",2016-08-16,0.0439775,0,NA,0,NA,NA,0,0.0439775
"773","LPG-01.15.2016.8.30",14,0.361428571428571,0,NA,0,NA,NA,0,0.361428571428571,"LPG-01","15","2016","8","30",2016-08-30,0.21252,0,NA,0,NA,NA,0,0.21252
"774","LPG-01.15.2016.9.15",16,0.319375,0,NA,0,NA,NA,0,0.319375,"LPG-01","15","2016","9","15",2016-09-15,0.1877925,0,NA,0,NA,NA,0,0.1877925
"775","LPG-01.15.2016.10.14",29,0.315862068965517,0,NA,0,NA,NA,0,0.315862068965517,"LPG-01","15","2016","10","14",2016-10-14,0.185726896551724,0,NA,0,NA,NA,0,0.185726896551724
"776","LPG-01.15.2016.10.28",14,0.359285714285714,0,NA,0,NA,NA,0,0.359285714285714,"LPG-01","15","2016","10","28",2016-10-28,0.21126,0,NA,0,NA,NA,0,0.21126
"777","LPG-01.15.2016.12.15",48,0.116041666666667,0,NA,0,NA,NA,0,0.116041666666667,"LPG-01","15","2016","12","15",2016-12-15,0.0682325,0,NA,0,NA,NA,0,0.0682325
"778","LPG-01.15.2017.6.30",197,0.0130456852791878,0,NA,0,NA,NA,0,0.0130456852791878,"LPG-01","15","2017","6","30",2017-06-30,0.00767086294416244,0,NA,0,NA,NA,0,0.00767086294416244
"779","LPG-01.15.2017.7.18",18,0.0961111111111111,0,NA,0,NA,NA,0,0.0961111111111111,"LPG-01","15","2017","7","18",2017-07-18,0.0565133333333333,0,NA,0,NA,NA,0,0.0565133333333333
"780","LPG-01.15.2017.8.11",24,0.282916666666667,0,NA,0,NA,NA,0,0.282916666666667,"LPG-01","15","2017","8","11",2017-08-11,0.166355,0,NA,0,NA,NA,0,0.166355
"781","LPG-01.16.2014.1.27",13,NA,NA,NA,NA,NA,NA,NA,0.16,"LPG-01","16","2014","1","27",2014-01-27,NA,NA,NA,NA,NA,NA,NA,0.09408
"782","LPG-01.16.2014.2.13",17,NA,NA,NA,NA,NA,NA,NA,1.04117647058824,"LPG-01","16","2014","2","13",2014-02-13,NA,NA,NA,NA,NA,NA,NA,0.612211764705882
"783","LPG-01.16.2014.2.26",13,NA,NA,NA,NA,NA,NA,NA,1.13,"LPG-01","16","2014","2","26",2014-02-26,NA,NA,NA,NA,NA,NA,NA,0.66444
"784","LPG-01.16.2014.3.12",14,NA,NA,NA,NA,NA,NA,NA,1.00785714285714,"LPG-01","16","2014","3","12",2014-03-12,NA,NA,NA,NA,NA,NA,NA,0.59262
"785","LPG-01.16.2014.3.24",12,NA,NA,NA,NA,NA,NA,NA,0.6225,"LPG-01","16","2014","3","24",2014-03-24,NA,NA,NA,NA,NA,NA,NA,0.36603
"786","LPG-01.16.2014.4.5",12,NA,NA,NA,NA,NA,NA,NA,1.43166666666667,"LPG-01","16","2014","4","5",2014-04-05,NA,NA,NA,NA,NA,NA,NA,0.84182
"787","LPG-01.16.2014.4.17",12,NA,NA,NA,NA,NA,NA,NA,2.26333333333333,"LPG-01","16","2014","4","17",2014-04-17,NA,NA,NA,NA,NA,NA,NA,1.33084
"788","LPG-01.16.2014.4.30",13,NA,NA,NA,NA,NA,NA,NA,0.473846153846154,"LPG-01","16","2014","4","30",2014-04-30,NA,NA,NA,NA,NA,NA,NA,0.278621538461538
"789","LPG-01.16.2014.5.12",12,NA,NA,NA,NA,NA,NA,NA,0.585833333333333,"LPG-01","16","2014","5","12",2014-05-12,NA,NA,NA,NA,NA,NA,NA,0.34447
"790","LPG-01.16.2014.5.29",17,NA,NA,NA,NA,NA,NA,NA,0.582941176470588,"LPG-01","16","2014","5","29",2014-05-29,NA,NA,NA,NA,NA,NA,NA,0.342769411764706
"791","LPG-01.16.2014.6.12",14,NA,NA,NA,NA,NA,NA,NA,0.276428571428571,"LPG-01","16","2014","6","12",2014-06-12,NA,NA,NA,NA,NA,NA,NA,0.16254
"792","LPG-01.16.2014.6.25",13,NA,NA,NA,NA,NA,NA,NA,0.551538461538462,"LPG-01","16","2014","6","25",2014-06-25,NA,NA,NA,NA,NA,NA,NA,0.324304615384615
"793","LPG-01.16.2014.7.23",28,NA,NA,NA,NA,NA,NA,NA,0.0939285714285714,"LPG-01","16","2014","7","23",2014-07-23,NA,NA,NA,NA,NA,NA,NA,0.05523
"794","LPG-01.16.2014.8.5",13,NA,NA,NA,NA,NA,NA,NA,0.843076923076923,"LPG-01","16","2014","8","5",2014-08-05,NA,NA,NA,NA,NA,NA,NA,0.495729230769231
"795","LPG-01.16.2014.8.31",26,NA,NA,NA,NA,NA,NA,NA,0.518846153846154,"LPG-01","16","2014","8","31",2014-08-31,NA,NA,NA,NA,NA,NA,NA,0.305081538461538
"796","LPG-01.16.2014.9.15",15,NA,NA,NA,NA,NA,NA,NA,0.825333333333333,"LPG-01","16","2014","9","15",2014-09-15,NA,NA,NA,NA,NA,NA,NA,0.485296
"797","LPG-01.16.2014.9.29",14,NA,NA,NA,NA,NA,NA,NA,1.22571428571429,"LPG-01","16","2014","9","29",2014-09-29,NA,NA,NA,NA,NA,NA,NA,0.72072
"798","LPG-01.16.2014.10.13",14,NA,NA,NA,NA,NA,NA,NA,0.989285714285714,"LPG-01","16","2014","10","13",2014-10-13,NA,NA,NA,NA,NA,NA,NA,0.5817
"799","LPG-01.16.2014.10.27",14,NA,NA,NA,NA,NA,NA,NA,1.27285714285714,"LPG-01","16","2014","10","27",2014-10-27,NA,NA,NA,NA,NA,NA,NA,0.74844
"800","LPG-01.16.2014.11.11",15,NA,NA,NA,NA,NA,NA,NA,0.336666666666667,"LPG-01","16","2014","11","11",2014-11-11,NA,NA,NA,NA,NA,NA,NA,0.19796
"801","LPG-01.16.2014.11.24",13,NA,NA,NA,NA,NA,NA,NA,2.95692307692308,"LPG-01","16","2014","11","24",2014-11-24,NA,NA,NA,NA,NA,NA,NA,1.73867076923077
"802","LPG-01.16.2014.12.7",13,NA,NA,NA,NA,NA,NA,NA,1.41153846153846,"LPG-01","16","2014","12","7",2014-12-07,NA,NA,NA,NA,NA,NA,NA,0.829984615384615
"803","LPG-01.16.2015.1.15",39,NA,NA,NA,NA,NA,NA,NA,0.342820512820513,"LPG-01","16","2015","1","15",2015-01-15,NA,NA,NA,NA,NA,NA,NA,0.201578461538461
"804","LPG-01.16.2015.1.28",13,NA,NA,NA,NA,NA,NA,NA,1.22230769230769,"LPG-01","16","2015","1","28",2015-01-28,NA,NA,NA,NA,NA,NA,NA,0.718716923076923
"805","LPG-01.16.2015.2.10",13,NA,NA,NA,NA,NA,NA,NA,0.753076923076923,"LPG-01","16","2015","2","10",2015-02-10,NA,NA,NA,NA,NA,NA,NA,0.442809230769231
"806","LPG-01.16.2015.2.23",13,NA,NA,NA,NA,NA,NA,NA,0.87,"LPG-01","16","2015","2","23",2015-02-23,NA,NA,NA,NA,NA,NA,NA,0.51156
"807","LPG-01.16.2015.3.11",16,0.64,1.70125,NA,0,NA,NA,0,2.34125,"LPG-01","16","2015","3","11",2015-03-11,0.37632,1.000335,NA,0,NA,NA,0,1.376655
"808","LPG-01.16.2015.3.24",13,0.655384615384615,1.13846153846154,NA,0.0261538461538462,NA,NA,0,1.82,"LPG-01","16","2015","3","24",2015-03-24,0.385366153846154,0.669415384615385,NA,0.0153784615384615,NA,NA,0,1.07016
"809","LPG-01.16.2015.4.20",27,0.664444444444445,0.129259259259259,NA,0,NA,NA,0,0.793703703703704,"LPG-01","16","2015","4","20",2015-04-20,0.390693333333333,0.0760044444444444,NA,0,NA,NA,0,0.466697777777778
"810","LPG-01.16.2015.5.4",14,NA,NA,NA,NA,NA,NA,NA,0.886428571428571,"LPG-01","16","2015","5","4",2015-05-04,NA,NA,NA,NA,NA,NA,NA,0.52122
"811","LPG-01.16.2015.5.18",14,NA,NA,NA,NA,NA,NA,NA,0.909285714285714,"LPG-01","16","2015","5","18",2015-05-18,NA,NA,NA,NA,NA,NA,NA,0.53466
"812","LPG-01.16.2015.6.12",25,NA,NA,NA,NA,NA,NA,NA,0.204,"LPG-01","16","2015","6","12",2015-06-12,NA,NA,NA,NA,NA,NA,NA,0.119952
"813","LPG-01.16.2015.6.29",17,NA,NA,NA,NA,NA,NA,NA,0.495882352941176,"LPG-01","16","2015","6","29",2015-06-29,NA,NA,NA,NA,NA,NA,NA,0.291578823529412
"814","LPG-01.16.2015.7.10",11,NA,NA,NA,NA,NA,NA,NA,0.370909090909091,"LPG-01","16","2015","7","10",2015-07-10,NA,NA,NA,NA,NA,NA,NA,0.218094545454545
"815","LPG-01.16.2015.7.15",5,0.822,0,NA,0,NA,NA,0,0.822,"LPG-01","16","2015","7","15",2015-07-15,0.483336,0,NA,0,NA,NA,0,0.483336
"816","LPG-01.16.2015.7.29",14,0.865,0,NA,0,NA,NA,0,0.865,"LPG-01","16","2015","7","29",2015-07-29,0.50862,0,NA,0,NA,NA,0,0.50862
"817","LPG-01.16.2015.8.14",16,1.94,0,NA,0,NA,NA,0,1.94,"LPG-01","16","2015","8","14",2015-08-14,1.14072,0,NA,0,NA,NA,0,1.14072
"818","LPG-01.16.2015.8.28",14,2.44357142857143,0,NA,0,NA,NA,0,2.44357142857143,"LPG-01","16","2015","8","28",2015-08-28,1.43682,0,NA,0,NA,NA,0,1.43682
"819","LPG-01.16.2015.9.16",19,NA,NA,NA,NA,NA,NA,NA,1.86421052631579,"LPG-01","16","2015","9","16",2015-09-16,NA,NA,NA,NA,NA,NA,NA,1.09615578947368
"820","LPG-01.16.2015.9.30",14,NA,NA,NA,NA,NA,NA,NA,2.10357142857143,"LPG-01","16","2015","9","30",2015-09-30,NA,NA,NA,NA,NA,NA,NA,1.2369
"821","LPG-01.16.2015.10.15",15,2.11333333333333,0.2,NA,0,NA,NA,0.14,2.45333333333333,"LPG-01","16","2015","10","15",2015-10-15,1.24264,0.1176,NA,0,NA,NA,0.08232,1.44256
"822","LPG-01.16.2015.10.30",15,1.46733333333333,0.408666666666667,NA,0,NA,NA,0.082,1.958,"LPG-01","16","2015","10","30",2015-10-30,0.862792,0.240296,NA,0,NA,NA,0.048216,1.151304
"823","LPG-01.16.2016.6.29",243,0.0222633744855967,0,NA,0,NA,NA,0,0.0222633744855967,"LPG-01","16","2016","6","29",2016-06-29,0.0130908641975309,0,NA,0,NA,NA,0,0.0130908641975309
"824","LPG-01.16.2016.8.16",48,0.165833333333333,0,NA,0,NA,NA,0,0.165833333333333,"LPG-01","16","2016","8","16",2016-08-16,0.09751,0,NA,0,NA,NA,0,0.09751
"825","LPG-01.16.2016.8.30",14,0.425714285714286,0,NA,0,NA,NA,0,0.425714285714286,"LPG-01","16","2016","8","30",2016-08-30,0.25032,0,NA,0,NA,NA,0,0.25032
"826","LPG-01.16.2016.9.15",16,0.41625,0,NA,0,NA,NA,0,0.41625,"LPG-01","16","2016","9","15",2016-09-15,0.244755,0,NA,0,NA,NA,0,0.244755
"827","LPG-01.16.2016.10.14",29,0.473793103448276,0,NA,0,NA,NA,0,0.473793103448276,"LPG-01","16","2016","10","14",2016-10-14,0.278590344827586,0,NA,0,NA,NA,0,0.278590344827586
"828","LPG-01.16.2016.10.28",14,0.747857142857143,0,NA,0,NA,NA,0,0.747857142857143,"LPG-01","16","2016","10","28",2016-10-28,0.43974,0,NA,0,NA,NA,0,0.43974
"829","LPG-01.16.2016.12.15",48,0.182083333333333,0,NA,0,NA,NA,0,0.182083333333333,"LPG-01","16","2016","12","15",2016-12-15,0.107065,0,NA,0,NA,NA,0,0.107065
"830","LPG-01.16.2017.6.30",197,0.0242639593908629,0,NA,0,NA,NA,0,0.0242639593908629,"LPG-01","16","2017","6","30",2017-06-30,0.0142672081218274,0,NA,0,NA,NA,0,0.0142672081218274
"831","LPG-01.16.2017.7.18",18,0.512222222222222,0,NA,0,NA,NA,0,0.512222222222222,"LPG-01","16","2017","7","18",2017-07-18,0.301186666666667,0,NA,0,NA,NA,0,0.301186666666667
"832","LPG-01.16.2017.8.11",24,0.544583333333333,0,NA,0,NA,NA,0,0.544583333333333,"LPG-01","16","2017","8","11",2017-08-11,0.320215,0,NA,0,NA,NA,0,0.320215
"833","LPG-01.17.2014.1.27",13,NA,NA,NA,NA,NA,NA,NA,0.152307692307692,"LPG-01","17","2014","1","27",2014-01-27,NA,NA,NA,NA,NA,NA,NA,0.0895569230769231
"834","LPG-01.17.2014.2.13",17,NA,NA,NA,NA,NA,NA,NA,1.08176470588235,"LPG-01","17","2014","2","13",2014-02-13,NA,NA,NA,NA,NA,NA,NA,0.636077647058823
"835","LPG-01.17.2014.2.26",13,NA,NA,NA,NA,NA,NA,NA,0.487692307692308,"LPG-01","17","2014","2","26",2014-02-26,NA,NA,NA,NA,NA,NA,NA,0.286763076923077
"836","LPG-01.17.2014.3.12",14,NA,NA,NA,NA,NA,NA,NA,0.293571428571429,"LPG-01","17","2014","3","12",2014-03-12,NA,NA,NA,NA,NA,NA,NA,0.17262
"837","LPG-01.17.2014.3.24",12,NA,NA,NA,NA,NA,NA,NA,0.431666666666667,"LPG-01","17","2014","3","24",2014-03-24,NA,NA,NA,NA,NA,NA,NA,0.25382
"838","LPG-01.17.2014.4.5",12,NA,NA,NA,NA,NA,NA,NA,1.0325,"LPG-01","17","2014","4","5",2014-04-05,NA,NA,NA,NA,NA,NA,NA,0.60711
"839","LPG-01.17.2014.4.17",12,NA,NA,NA,NA,NA,NA,NA,0.443333333333333,"LPG-01","17","2014","4","17",2014-04-17,NA,NA,NA,NA,NA,NA,NA,0.26068
"840","LPG-01.17.2014.4.30",13,NA,NA,NA,NA,NA,NA,NA,0.453846153846154,"LPG-01","17","2014","4","30",2014-04-30,NA,NA,NA,NA,NA,NA,NA,0.266861538461538
"841","LPG-01.17.2014.5.12",12,NA,NA,NA,NA,NA,NA,NA,0.913333333333333,"LPG-01","17","2014","5","12",2014-05-12,NA,NA,NA,NA,NA,NA,NA,0.53704
"842","LPG-01.17.2014.5.29",17,NA,NA,NA,NA,NA,NA,NA,0.425294117647059,"LPG-01","17","2014","5","29",2014-05-29,NA,NA,NA,NA,NA,NA,NA,0.250072941176471
"843","LPG-01.17.2014.6.12",14,NA,NA,NA,NA,NA,NA,NA,0.122857142857143,"LPG-01","17","2014","6","12",2014-06-12,NA,NA,NA,NA,NA,NA,NA,0.07224
"844","LPG-01.17.2014.6.25",13,NA,NA,NA,NA,NA,NA,NA,0.444615384615385,"LPG-01","17","2014","6","25",2014-06-25,NA,NA,NA,NA,NA,NA,NA,0.261433846153846
"845","LPG-01.17.2014.7.23",28,NA,NA,NA,NA,NA,NA,NA,0.0271428571428571,"LPG-01","17","2014","7","23",2014-07-23,NA,NA,NA,NA,NA,NA,NA,0.01596
"846","LPG-01.17.2014.8.5",13,NA,NA,NA,NA,NA,NA,NA,0.937692307692308,"LPG-01","17","2014","8","5",2014-08-05,NA,NA,NA,NA,NA,NA,NA,0.551363076923077
"847","LPG-01.17.2014.8.31",26,NA,NA,NA,NA,NA,NA,NA,0.435384615384615,"LPG-01","17","2014","8","31",2014-08-31,NA,NA,NA,NA,NA,NA,NA,0.256006153846154
"848","LPG-01.17.2014.9.15",15,NA,NA,NA,NA,NA,NA,NA,1.226,"LPG-01","17","2014","9","15",2014-09-15,NA,NA,NA,NA,NA,NA,NA,0.720888
"849","LPG-01.17.2014.9.29",14,NA,NA,NA,NA,NA,NA,NA,1.28857142857143,"LPG-01","17","2014","9","29",2014-09-29,NA,NA,NA,NA,NA,NA,NA,0.75768
"850","LPG-01.17.2014.10.13",14,NA,NA,NA,NA,NA,NA,NA,1.52357142857143,"LPG-01","17","2014","10","13",2014-10-13,NA,NA,NA,NA,NA,NA,NA,0.89586
"851","LPG-01.17.2014.10.27",14,NA,NA,NA,NA,NA,NA,NA,1.31571428571429,"LPG-01","17","2014","10","27",2014-10-27,NA,NA,NA,NA,NA,NA,NA,0.77364
"852","LPG-01.17.2014.11.11",15,NA,NA,NA,NA,NA,NA,NA,0.378666666666667,"LPG-01","17","2014","11","11",2014-11-11,NA,NA,NA,NA,NA,NA,NA,0.222656
"853","LPG-01.17.2014.11.24",13,NA,NA,NA,NA,NA,NA,NA,0.433076923076923,"LPG-01","17","2014","11","24",2014-11-24,NA,NA,NA,NA,NA,NA,NA,0.254649230769231
"854","LPG-01.17.2014.12.7",13,NA,NA,NA,NA,NA,NA,NA,0.407692307692308,"LPG-01","17","2014","12","7",2014-12-07,NA,NA,NA,NA,NA,NA,NA,0.239723076923077
"855","LPG-01.17.2015.1.15",39,NA,NA,NA,NA,NA,NA,NA,0.358717948717949,"LPG-01","17","2015","1","15",2015-01-15,NA,NA,NA,NA,NA,NA,NA,0.210926153846154
"856","LPG-01.17.2015.1.28",13,NA,NA,NA,NA,NA,NA,NA,1.29461538461538,"LPG-01","17","2015","1","28",2015-01-28,NA,NA,NA,NA,NA,NA,NA,0.761233846153846
"857","LPG-01.17.2015.2.10",13,NA,NA,NA,NA,NA,NA,NA,0.253076923076923,"LPG-01","17","2015","2","10",2015-02-10,NA,NA,NA,NA,NA,NA,NA,0.148809230769231
"858","LPG-01.17.2015.2.23",13,NA,NA,NA,NA,NA,NA,NA,0.301538461538462,"LPG-01","17","2015","2","23",2015-02-23,NA,NA,NA,NA,NA,NA,NA,0.177304615384615
"859","LPG-01.17.2015.3.11",16,0.179375,0.3425,NA,0.0125,NA,NA,0,0.534375,"LPG-01","17","2015","3","11",2015-03-11,0.1054725,0.20139,NA,0.00735,NA,NA,0,0.3142125
"860","LPG-01.17.2015.3.24",13,0.212307692307692,0,NA,0.0284615384615385,NA,NA,0.0830769230769231,0.323846153846154,"LPG-01","17","2015","3","24",2015-03-24,0.124836923076923,0,NA,0.0167353846153846,NA,NA,0.0488492307692308,0.190421538461538
"861","LPG-01.17.2015.4.20",27,0.17,0,NA,0,NA,NA,0,0.17,"LPG-01","17","2015","4","20",2015-04-20,0.09996,0,NA,0,NA,NA,0,0.09996
"862","LPG-01.17.2015.5.4",14,NA,NA,NA,NA,NA,NA,NA,0.442142857142857,"LPG-01","17","2015","5","4",2015-05-04,NA,NA,NA,NA,NA,NA,NA,0.25998
"863","LPG-01.17.2015.5.18",14,NA,NA,NA,NA,NA,NA,NA,0.330714285714286,"LPG-01","17","2015","5","18",2015-05-18,NA,NA,NA,NA,NA,NA,NA,0.19446
"864","LPG-01.17.2015.6.12",25,NA,NA,NA,NA,NA,NA,NA,0.4504,"LPG-01","17","2015","6","12",2015-06-12,NA,NA,NA,NA,NA,NA,NA,0.2648352
"865","LPG-01.17.2015.6.29",17,NA,NA,NA,NA,NA,NA,NA,0.455294117647059,"LPG-01","17","2015","6","29",2015-06-29,NA,NA,NA,NA,NA,NA,NA,0.267712941176471
"866","LPG-01.17.2015.7.10",11,NA,NA,NA,NA,NA,NA,NA,0.197272727272727,"LPG-01","17","2015","7","10",2015-07-10,NA,NA,NA,NA,NA,NA,NA,0.115996363636364
"867","LPG-01.17.2015.7.15",5,0.538,0.032,NA,0,NA,NA,0,0.57,"LPG-01","17","2015","7","15",2015-07-15,0.316344,0.018816,NA,0,NA,NA,0,0.33516
"868","LPG-01.17.2015.7.29",14,0.211428571428571,0,NA,0,NA,NA,0,0.211428571428571,"LPG-01","17","2015","7","29",2015-07-29,0.12432,0,NA,0,NA,NA,0,0.12432
"869","LPG-01.17.2015.8.14",16,0.884375,0,NA,0,NA,NA,0,0.884375,"LPG-01","17","2015","8","14",2015-08-14,0.5200125,0,NA,0,NA,NA,0,0.5200125
"870","LPG-01.17.2015.8.28",14,2.13714285714286,0,NA,0,NA,NA,0,2.13714285714286,"LPG-01","17","2015","8","28",2015-08-28,1.25664,0,NA,0,NA,NA,0,1.25664
