plot_code,sub_plot,tree_tag,collar_number,replica,year,egm_measurement,recno,day,month,hour,min,co2ref,InputD,time,InputF,atmp,probe_type,quality_code,comments
XXX-01,6,199,9999,9999,2014,NA,8,12,1,14,19,473,3,33,0.06,672,8,NA,NA
XXX-01,6,199,9999,9999,2014,NA,9,12,1,14,19,473,4,38,0.06,672,8,NA,NA
XXX-01,6,199,9999,9999,2014,NA,10,12,1,14,19,474,4,43,0.07,672,8,NA,NA
XXX-01,6,199,9999,9999,2014,NA,11,12,1,14,19,475,5,48,0.07,672,8,NA,NA
XXX-01,6,199,9999,9999,2014,NA,12,12,1,14,19,475,5,52,0.07,672,8,NA,NA
XXX-01,6,199,9999,9999,2014,NA,13,12,1,14,19,476,6,57,0.07,672,8,NA,NA
XXX-01,6,199,9999,9999,2014,NA,14,12,1,14,19,477,7,62,0.07,672,8,NA,NA
XXX-01,6,199,9999,9999,2014,NA,15,12,1,14,19,477,8,67,0.07,672,8,NA,NA
XXX-01,6,199,9999,9999,2014,NA,16,12,1,14,20,478,8,72,0.07,672,8,NA,NA
XXX-01,6,199,9999,9999,2014,NA,17,12,1,14,20,479,9,76,0.08,672,8,NA,NA
XXX-01,6,199,9999,9999,2014,NA,18,12,1,14,20,480,10,81,0.08,672,8,NA,NA
XXX-01,6,199,9999,9999,2014,NA,19,12,1,14,20,481,11,86,0.08,672,8,NA,NA
XXX-01,6,199,9999,9999,2014,NA,20,12,1,14,20,481,12,91,0.08,672,8,NA,NA
XXX-01,6,199,9999,9999,2014,NA,21,12,1,14,20,482,13,96,0.08,672,8,NA,NA
XXX-01,6,199,9999,9999,2014,NA,22,12,1,14,20,483,13,100,0.08,672,8,NA,NA
XXX-01,6,199,9999,9999,2014,NA,23,12,1,14,20,484,14,105,0.09,672,8,NA,NA
XXX-01,6,199,9999,9999,2014,NA,24,12,1,14,20,485,16,110,0.09,672,8,NA,NA
XXX-01,6,199,9999,9999,2014,NA,25,12,1,14,20,486,17,115,0.09,672,8,NA,NA
XXX-01,6,199,9999,9999,2014,NA,26,12,1,14,20,487,17,120,0.09,672,8,NA,NA
XXX-01,6,199,9999,9999,2014,NA,27,12,1,14,20,487,18,124,0.09,672,8,NA,NA
XXX-01,7,259,9999,9999,2014,NA,1,12,1,14,21,472,0,0,0,672,8,NA,NA
XXX-01,7,259,9999,9999,2014,NA,2,12,1,14,21,472,0,4,0,672,8,NA,NA
XXX-01,7,259,9999,9999,2014,NA,3,12,1,14,22,473,0,9,0,672,8,NA,NA
XXX-01,7,259,9999,9999,2014,NA,4,12,1,14,22,473,1,14,0.08,672,8,NA,NA
XXX-01,7,259,9999,9999,2014,NA,5,12,1,14,22,474,2,19,0.08,672,8,NA,NA
XXX-01,7,259,9999,9999,2014,NA,6,12,1,14,22,475,3,24,0.08,672,8,NA,NA
XXX-01,7,259,9999,9999,2014,NA,7,12,1,14,22,475,3,28,0.08,672,8,NA,NA
XXX-01,7,259,9999,9999,2014,NA,8,12,1,14,22,476,4,33,0.08,672,8,NA,NA
XXX-01,7,259,9999,9999,2014,NA,9,12,1,14,22,477,5,38,0.09,672,8,NA,NA
XXX-01,7,259,9999,9999,2014,NA,10,12,1,14,22,478,6,43,0.09,672,8,NA,NA
XXX-01,7,259,9999,9999,2014,NA,11,12,1,14,22,479,7,48,0.09,672,8,NA,NA
XXX-01,7,259,9999,9999,2014,NA,12,12,1,14,22,479,7,52,0.09,672,8,NA,NA
XXX-01,7,259,9999,9999,2014,NA,13,12,1,14,22,480,8,57,0.09,672,8,NA,NA
XXX-01,7,259,9999,9999,2014,NA,14,12,1,14,22,481,9,62,0.09,672,8,NA,NA
XXX-01,7,259,9999,9999,2014,NA,15,12,1,14,23,481,10,67,0.09,672,8,NA,NA
XXX-01,7,259,9999,9999,2014,NA,16,12,1,14,23,482,10,72,0.09,672,8,NA,NA
XXX-01,7,259,9999,9999,2014,NA,17,12,1,14,23,483,11,76,0.09,672,8,NA,NA
XXX-01,7,259,9999,9999,2014,NA,18,12,1,14,23,483,12,81,0.09,672,8,NA,NA
XXX-01,7,259,9999,9999,2014,NA,19,12,1,14,23,484,12,86,0.09,672,8,NA,NA
XXX-01,7,259,9999,9999,2014,NA,20,12,1,14,23,485,13,91,0.09,672,8,NA,NA
XXX-01,7,259,9999,9999,2014,NA,21,12,1,14,23,485,14,96,0.09,672,8,NA,NA
XXX-01,7,259,9999,9999,2014,NA,22,12,1,14,23,486,14,100,0.09,672,8,NA,NA
XXX-01,7,259,9999,9999,2014,NA,23,12,1,14,23,487,15,105,0.09,672,8,NA,NA
XXX-01,7,259,9999,9999,2014,NA,24,12,1,14,23,487,16,110,0.09,672,8,NA,NA
XXX-01,7,259,9999,9999,2014,NA,25,12,1,14,23,488,16,115,0.09,672,8,NA,NA
XXX-01,7,259,9999,9999,2014,NA,26,12,1,14,23,489,17,120,0.09,672,8,NA,NA
XXX-01,7,259,9999,9999,2014,NA,27,12,1,14,24,489,18,124,0.09,672,8,NA,NA
XXX-01,8,295,9999,9999,2014,NA,1,12,1,9,9,459,15,0,0.07,674,8,NA,NA
XXX-01,8,295,9999,9999,2014,NA,2,12,1,9,9,459,16,4,0.06,674,8,NA,NA
XXX-01,8,295,9999,9999,2014,NA,3,12,1,9,9,460,17,9,0.06,674,8,NA,NA
XXX-01,8,295,9999,9999,2014,NA,4,12,1,9,9,460,17,14,0.05,674,8,NA,NA
XXX-01,8,295,9999,9999,2014,NA,5,12,1,9,9,461,1,19,0.05,674,8,NA,NA
XXX-01,8,295,9999,9999,2014,NA,6,12,1,9,9,461,1,24,0.05,674,8,NA,NA
XXX-01,8,295,9999,9999,2014,NA,7,12,1,9,9,462,2,28,0.04,674,8,NA,NA
XXX-01,8,295,9999,9999,2014,NA,8,12,1,9,9,462,2,33,0.05,674,8,NA,NA
XXX-01,8,295,9999,9999,2014,NA,9,12,1,9,9,462,2,38,0.04,674,8,NA,NA
XXX-01,8,295,9999,9999,2014,NA,10,12,1,9,9,462,3,43,0.04,674,8,NA,NA
XXX-01,8,295,9999,9999,2014,NA,11,12,1,9,9,463,3,48,0.04,674,8,NA,NA
XXX-01,8,295,9999,9999,2014,NA,12,12,1,9,10,463,3,52,0.04,674,8,NA,NA
XXX-01,8,295,9999,9999,2014,NA,13,12,1,9,10,463,3,57,0.04,674,8,NA,NA
XXX-01,8,295,9999,9999,2014,NA,14,12,1,9,10,463,3,62,0.03,674,8,NA,NA
XXX-01,8,295,9999,9999,2014,NA,15,12,1,9,10,463,4,67,0.03,674,8,NA,NA
XXX-01,8,295,9999,9999,2014,NA,16,12,1,9,10,464,4,72,0.03,674,8,NA,NA
XXX-01,8,295,9999,9999,2014,NA,17,12,1,9,10,464,4,76,0.03,674,8,NA,NA
XXX-01,8,295,9999,9999,2014,NA,18,12,1,9,10,464,4,81,0.03,674,8,NA,NA
XXX-01,8,295,9999,9999,2014,NA,19,12,1,9,10,465,5,86,0.03,674,8,NA,NA
XXX-01,8,295,9999,9999,2014,NA,20,12,1,9,10,465,5,91,0.03,674,8,NA,NA
XXX-01,8,295,9999,9999,2014,NA,21,12,1,9,10,466,5,96,0.03,674,8,NA,NA
XXX-01,8,295,9999,9999,2014,NA,22,12,1,9,10,466,6,100,0.03,674,8,NA,NA
XXX-01,8,295,9999,9999,2014,NA,23,12,1,9,10,466,6,105,0.03,674,8,NA,NA
XXX-01,8,295,9999,9999,2014,NA,24,12,1,9,11,466,6,110,0.03,674,8,NA,NA
XXX-01,8,295,9999,9999,2014,NA,25,12,1,9,11,466,6,115,0.03,674,8,NA,NA
XXX-01,8,295,9999,9999,2014,NA,26,12,1,9,11,466,6,120,0.03,674,8,NA,NA
XXX-01,8,295,9999,9999,2014,NA,27,12,1,9,11,466,6,124,0.03,674,8,NA,NA
XXX-01,9,324,9999,9999,2014,NA,1,12,1,9,17,461,0,0,0,674,8,NA,NA
XXX-01,9,324,9999,9999,2014,NA,2,12,1,9,17,461,0,4,0,674,8,NA,NA
XXX-01,9,324,9999,9999,2014,NA,3,12,1,9,17,461,0,9,0,674,8,NA,NA
XXX-01,9,324,9999,9999,2014,NA,4,12,1,9,17,461,0,14,0.01,674,8,NA,NA
XXX-01,9,324,9999,9999,2014,NA,5,12,1,9,17,461,0,19,0.01,674,8,NA,NA
XXX-01,9,324,9999,9999,2014,NA,6,12,1,9,17,462,0,24,0.01,674,8,NA,NA
XXX-01,9,324,9999,9999,2014,NA,7,12,1,9,17,462,1,28,0.03,674,8,NA,NA
XXX-01,9,324,9999,9999,2014,NA,8,12,1,9,17,463,1,33,0.03,674,8,NA,NA
XXX-01,9,324,9999,9999,2014,NA,9,12,1,9,17,463,2,38,0.04,674,8,NA,NA
XXX-01,9,324,9999,9999,2014,NA,10,12,1,9,17,463,2,43,0.04,674,8,NA,NA
XXX-01,9,324,9999,9999,2014,NA,11,12,1,9,17,464,3,48,0.04,674,8,NA,NA
XXX-01,9,324,9999,9999,2014,NA,12,12,1,9,17,464,3,52,0.04,674,8,NA,NA
XXX-01,9,324,9999,9999,2014,NA,13,12,1,9,18,465,4,57,0.04,674,8,NA,NA
XXX-01,9,324,9999,9999,2014,NA,14,12,1,9,18,466,5,62,0.05,674,8,NA,NA
XXX-01,9,324,9999,9999,2014,NA,15,12,1,9,18,465,5,67,0.05,674,8,NA,NA
XXX-01,9,324,9999,9999,2014,NA,16,12,1,9,18,466,5,72,0.05,674,8,NA,NA
XXX-01,9,324,9999,9999,2014,NA,17,12,1,9,18,466,6,76,0.05,674,8,NA,NA
XXX-01,9,324,9999,9999,2014,NA,18,12,1,9,18,467,6,81,0.05,674,8,NA,NA
XXX-01,9,324,9999,9999,2014,NA,19,12,1,9,18,467,7,86,0.05,674,8,NA,NA
XXX-01,9,324,9999,9999,2014,NA,20,12,1,9,18,468,7,91,0.05,674,8,NA,NA
XXX-01,9,324,9999,9999,2014,NA,21,12,1,9,18,468,7,96,0.05,674,8,NA,NA
XXX-01,9,324,9999,9999,2014,NA,22,12,1,9,18,468,8,100,0.05,674,8,NA,NA
XXX-01,9,324,9999,9999,2014,NA,23,12,1,9,18,468,8,105,0.05,674,8,NA,NA
XXX-01,9,324,9999,9999,2014,NA,24,12,1,9,18,468,8,110,0.05,674,8,NA,NA
XXX-01,9,324,9999,9999,2014,NA,25,12,1,9,19,468,8,115,0.04,674,8,NA,NA
XXX-01,9,324,9999,9999,2014,NA,26,12,1,9,19,469,9,120,0.04,674,8,NA,NA
XXX-01,9,324,9999,9999,2014,NA,27,12,1,9,19,469,9,124,0.04,674,8,NA,NA
XXX-01,10,361,9999,9999,2014,NA,1,12,1,9,25,456,0,0,0,674,8,NA,NA
XXX-01,10,361,9999,9999,2014,NA,2,12,1,9,25,457,0,4,0,674,8,NA,NA
XXX-01,10,361,9999,9999,2014,NA,3,12,1,9,25,457,0,9,0,674,8,NA,NA
XXX-01,10,361,9999,9999,2014,NA,4,12,1,9,25,459,2,14,0.09,674,8,NA,NA
XXX-01,10,361,9999,9999,2014,NA,5,12,1,9,25,459,2,19,0.08,674,8,NA,NA
XXX-01,10,361,9999,9999,2014,NA,6,12,1,9,25,460,3,24,0.08,674,8,NA,NA
XXX-01,10,361,9999,9999,2014,NA,7,12,1,9,26,460,3,28,0.07,674,8,NA,NA
XXX-01,10,361,9999,9999,2014,NA,8,12,1,9,26,461,4,33,0.08,674,8,NA,NA
XXX-01,10,361,9999,9999,2014,NA,9,12,1,9,26,461,4,38,0.08,674,8,NA,NA
XXX-01,10,361,9999,9999,2014,NA,10,12,1,9,26,462,5,43,0.08,674,8,NA,NA
XXX-01,10,361,9999,9999,2014,NA,11,12,1,9,26,462,6,48,0.08,674,8,NA,NA
XXX-01,10,361,9999,9999,2014,NA,12,12,1,9,26,463,6,52,0.08,674,8,NA,NA
XXX-01,10,361,9999,9999,2014,NA,13,12,1,9,26,464,7,57,0.08,674,8,NA,NA
XXX-01,10,361,9999,9999,2014,NA,14,12,1,9,26,465,8,62,0.08,674,8,NA,NA
XXX-01,10,361,9999,9999,2014,NA,15,12,1,9,26,465,8,67,0.08,674,8,NA,NA
XXX-01,10,361,9999,9999,2014,NA,16,12,1,9,26,466,9,72,0.08,674,8,NA,NA
XXX-01,10,361,9999,9999,2014,NA,17,12,1,9,26,466,9,76,0.08,674,8,NA,NA
XXX-01,10,361,9999,9999,2014,NA,18,12,1,9,26,467,10,81,0.08,674,8,NA,NA
XXX-01,10,361,9999,9999,2014,NA,19,12,1,9,27,468,11,86,0.08,674,8,NA,NA
XXX-01,10,361,9999,9999,2014,NA,20,12,1,9,27,468,11,91,0.08,674,8,NA,NA
XXX-01,10,361,9999,9999,2014,NA,21,12,1,9,27,468,12,96,0.08,674,8,NA,NA
XXX-01,10,361,9999,9999,2014,NA,22,12,1,9,27,469,12,100,0.08,674,8,NA,NA
XXX-01,10,361,9999,9999,2014,NA,23,12,1,9,27,470,13,105,0.08,674,8,NA,NA
XXX-01,10,361,9999,9999,2014,NA,24,12,1,9,27,470,13,110,0.08,674,8,NA,NA
XXX-01,10,361,9999,9999,2014,NA,25,12,1,9,27,470,14,115,0.07,674,8,NA,NA
XXX-01,10,361,9999,9999,2014,NA,26,12,1,9,27,470,14,120,0.07,674,8,NA,NA
XXX-01,10,361,9999,9999,2014,NA,27,12,1,9,27,470,14,124,0.07,674,8,NA,NA
XXX-01,11,407,9999,9999,2014,NA,1,12,1,9,35,455,0,0,0,674,8,NA,NA
XXX-01,11,407,9999,9999,2014,NA,2,12,1,9,35,456,0,4,0,674,8,NA,NA
XXX-01,11,407,9999,9999,2014,NA,3,12,1,9,35,457,0,9,0,674,8,NA,NA
XXX-01,11,407,9999,9999,2014,NA,4,12,1,9,35,458,3,14,0.14,674,8,NA,NA
XXX-01,11,407,9999,9999,2014,NA,5,12,1,9,35,460,4,19,0.16,674,8,NA,NA
XXX-01,11,407,9999,9999,2014,NA,6,12,1,9,35,462,6,24,0.17,674,8,NA,NA
XXX-01,11,407,9999,9999,2014,NA,7,12,1,9,35,463,8,28,0.18,674,8,NA,NA
XXX-01,11,407,9999,9999,2014,NA,8,12,1,9,35,465,9,33,0.18,674,8,NA,NA
XXX-01,11,407,9999,9999,2014,NA,9,12,1,9,35,466,11,38,0.19,674,8,NA,NA
XXX-01,11,407,9999,9999,2014,NA,10,12,1,9,35,468,13,43,0.19,674,8,NA,NA
XXX-01,11,407,9999,9999,2014,NA,11,12,1,9,35,469,14,48,0.19,674,8,NA,NA
XXX-01,11,407,9999,9999,2014,NA,12,12,1,9,35,471,16,52,0.19,674,8,NA,NA
XXX-01,11,407,9999,9999,2014,NA,13,12,1,9,35,473,18,57,0.2,674,8,NA,NA
XXX-01,11,407,9999,9999,2014,NA,14,12,1,9,36,475,19,62,0.2,674,8,NA,NA
XXX-01,11,407,9999,9999,2014,NA,15,12,1,9,36,477,21,67,0.21,674,8,NA,NA
XXX-01,11,407,9999,9999,2014,NA,16,12,1,9,36,479,23,72,0.21,674,8,NA,NA
XXX-01,11,407,9999,9999,2014,NA,17,12,1,9,36,481,25,76,0.21,674,8,NA,NA
XXX-01,11,407,9999,9999,2014,NA,18,12,1,9,36,483,27,81,0.22,674,8,NA,NA
XXX-01,11,407,9999,9999,2014,NA,19,12,1,9,36,485,30,86,0.22,674,8,NA,NA
XXX-01,11,407,9999,9999,2014,NA,20,12,1,9,36,486,32,91,0.22,674,8,NA,NA
XXX-01,11,407,9999,9999,2014,NA,21,12,1,9,36,487,33,96,0.22,674,8,NA,NA
XXX-01,11,407,9999,9999,2014,NA,22,12,1,9,36,489,35,100,0.22,674,8,NA,NA
XXX-01,11,407,9999,9999,2014,NA,23,12,1,9,36,491,37,105,0.22,674,8,NA,NA
XXX-01,11,407,9999,9999,2014,NA,24,12,1,9,36,493,39,110,0.22,674,8,NA,NA
XXX-01,11,407,9999,9999,2014,NA,25,12,1,9,36,495,40,115,0.22,674,8,NA,NA
XXX-01,11,407,9999,9999,2014,NA,26,12,1,9,37,497,42,120,0.22,674,8,NA,NA
XXX-01,11,407,9999,9999,2014,NA,27,12,1,9,37,499,44,124,0.23,674,8,NA,NA
XXX-01,12,427,9999,9999,2014,NA,1,12,1,9,47,459,0,0,0,674,8,NA,NA
XXX-01,12,427,9999,9999,2014,NA,2,12,1,9,47,458,0,4,0,674,8,NA,NA
XXX-01,12,427,9999,9999,2014,NA,3,12,1,9,47,458,0,9,0,674,8,NA,NA
XXX-01,12,427,9999,9999,2014,NA,4,12,1,9,47,459,0,14,0,674,8,NA,NA
XXX-01,12,427,9999,9999,2014,NA,5,12,1,9,47,459,0,19,0.01,674,8,NA,NA
XXX-01,12,427,9999,9999,2014,NA,6,12,1,9,47,459,0,24,0.01,674,8,NA,NA
XXX-01,12,427,9999,9999,2014,NA,7,12,1,9,47,460,1,28,0.02,674,8,NA,NA
XXX-01,12,427,9999,9999,2014,NA,8,12,1,9,47,460,1,33,0.03,674,8,NA,NA
XXX-01,12,427,9999,9999,2014,NA,9,12,1,9,48,461,2,38,0.04,674,8,NA,NA
XXX-01,12,427,9999,9999,2014,NA,10,12,1,9,48,462,3,43,0.04,674,8,NA,NA
XXX-01,12,427,9999,9999,2014,NA,11,12,1,9,48,462,3,48,0.05,674,8,NA,NA
XXX-01,12,427,9999,9999,2014,NA,12,12,1,9,48,463,4,52,0.05,674,8,NA,NA
XXX-01,12,427,9999,9999,2014,NA,13,12,1,9,48,464,5,57,0.06,674,8,NA,NA
XXX-01,12,427,9999,9999,2014,NA,14,12,1,9,48,464,6,62,0.06,674,8,NA,NA
XXX-01,12,427,9999,9999,2014,NA,15,12,1,9,48,465,6,67,0.06,674,8,NA,NA
XXX-01,12,427,9999,9999,2014,NA,16,12,1,9,48,465,7,72,0.06,674,8,NA,NA
XXX-01,12,427,9999,9999,2014,NA,17,12,1,9,48,466,8,76,0.06,674,8,NA,NA
XXX-01,12,427,9999,9999,2014,NA,18,12,1,9,48,466,8,81,0.06,674,8,NA,NA
XXX-01,12,427,9999,9999,2014,NA,19,12,1,9,48,466,9,86,0.06,674,8,NA,NA
XXX-01,12,427,9999,9999,2014,NA,20,12,1,9,48,466,9,91,0.06,674,8,NA,NA
XXX-01,12,427,9999,9999,2014,NA,21,12,1,9,48,467,10,96,0.06,674,8,NA,NA
XXX-01,12,427,9999,9999,2014,NA,22,12,1,9,49,467,10,100,0.06,674,8,NA,NA
XXX-01,12,427,9999,9999,2014,NA,23,12,1,9,49,467,10,105,0.06,674,8,NA,NA
XXX-01,12,427,9999,9999,2014,NA,24,12,1,9,49,468,10,110,0.06,674,8,NA,NA
XXX-01,12,427,9999,9999,2014,NA,25,12,1,9,49,468,11,115,0.06,674,8,NA,NA
XXX-01,12,427,9999,9999,2014,NA,26,12,1,9,49,469,11,120,0.06,674,8,NA,NA
XXX-01,12,427,9999,9999,2014,NA,27,12,1,9,49,469,12,124,0.06,674,8,NA,NA
XXX-01,13,443,9999,9999,2014,NA,1,12,1,12,40,461,0,0,0,673,8,NA,NA
XXX-01,13,443,9999,9999,2014,NA,2,12,1,12,40,461,0,4,0,673,8,NA,NA
XXX-01,13,443,9999,9999,2014,NA,3,12,1,12,40,462,0,9,0,673,8,NA,NA
XXX-01,13,443,9999,9999,2014,NA,4,12,1,12,41,463,2,14,0.1,673,8,NA,NA
XXX-01,13,443,9999,9999,2014,NA,5,12,1,12,41,464,3,19,0.12,673,8,NA,NA
XXX-01,13,443,9999,9999,2014,NA,6,12,1,12,41,466,4,24,0.12,673,8,NA,NA
XXX-01,13,443,9999,9999,2014,NA,7,12,1,12,41,467,5,28,0.13,673,8,NA,NA
XXX-01,13,443,9999,9999,2014,NA,8,12,1,12,41,468,7,33,0.13,673,8,NA,NA
XXX-01,13,443,9999,9999,2014,NA,9,12,1,12,41,469,8,38,0.13,673,8,NA,NA
XXX-01,13,443,9999,9999,2014,NA,10,12,1,12,41,470,9,43,0.13,673,8,NA,NA
XXX-01,13,443,9999,9999,2014,NA,11,12,1,12,41,471,10,48,0.13,673,8,NA,NA
XXX-01,13,443,9999,9999,2014,NA,12,12,1,12,41,472,11,52,0.14,673,8,NA,NA
XXX-01,13,443,9999,9999,2014,NA,13,12,1,12,41,473,12,57,0.14,673,8,NA,NA
XXX-01,13,443,9999,9999,2014,NA,14,12,1,12,41,475,14,62,0.14,673,8,NA,NA
XXX-01,13,443,9999,9999,2014,NA,15,12,1,12,41,476,15,67,0.14,673,8,NA,NA
XXX-01,13,443,9999,9999,2014,NA,16,12,1,12,41,477,16,72,0.14,673,8,NA,NA
XXX-01,13,443,9999,9999,2014,NA,17,12,1,12,42,478,17,76,0.14,673,8,NA,NA
XXX-01,13,443,9999,9999,2014,NA,18,12,1,12,42,479,18,81,0.14,673,8,NA,NA
XXX-01,13,443,9999,9999,2014,NA,19,12,1,12,42,480,20,86,0.14,673,8,NA,NA
XXX-01,13,443,9999,9999,2014,NA,20,12,1,12,42,481,21,91,0.14,673,8,NA,NA
XXX-01,13,443,9999,9999,2014,NA,21,12,1,12,42,482,22,96,0.14,673,8,NA,NA
XXX-01,13,443,9999,9999,2014,NA,22,12,1,12,42,483,23,100,0.14,673,8,NA,NA
XXX-01,13,443,9999,9999,2014,NA,23,12,1,12,42,484,24,105,0.14,673,8,NA,NA
XXX-01,13,443,9999,9999,2014,NA,24,12,1,12,42,485,25,110,0.14,673,8,NA,NA
XXX-01,13,443,9999,9999,2014,NA,25,12,1,12,42,486,26,115,0.14,673,8,NA,NA
XXX-01,13,443,9999,9999,2014,NA,26,12,1,12,42,487,27,120,0.14,673,8,NA,NA
XXX-01,13,443,9999,9999,2014,NA,27,12,1,12,42,488,28,124,0.14,673,8,NA,NA
XXX-01,14,468,9999,9999,2014,NA,1,12,1,12,16,462,0,0,0,673,8,NA,NA
XXX-01,14,468,9999,9999,2014,NA,2,12,1,12,16,463,0,4,0,673,8,NA,NA
XXX-01,14,468,9999,9999,2014,NA,3,12,1,12,16,463,0,9,0,673,8,NA,NA
XXX-01,14,468,9999,9999,2014,NA,4,12,1,12,17,464,1,14,0.08,673,8,NA,NA
XXX-01,14,468,9999,9999,2014,NA,5,12,1,12,17,465,2,19,0.09,673,8,NA,NA
XXX-01,14,468,9999,9999,2014,NA,6,12,1,12,17,466,3,24,0.1,673,8,NA,NA
XXX-01,14,468,9999,9999,2014,NA,7,12,1,12,17,467,4,28,0.1,673,8,NA,NA
XXX-01,14,468,9999,9999,2014,NA,8,12,1,12,17,468,5,33,0.11,673,8,NA,NA
XXX-01,14,468,9999,9999,2014,NA,9,12,1,12,17,469,7,38,0.11,673,8,NA,NA
XXX-01,14,468,9999,9999,2014,NA,10,12,1,12,17,470,8,43,0.12,673,8,NA,NA
XXX-01,14,468,9999,9999,2014,NA,11,12,1,12,17,471,9,48,0.12,673,8,NA,NA
XXX-01,14,468,9999,9999,2014,NA,12,12,1,12,17,472,10,52,0.12,673,8,NA,NA
XXX-01,14,468,9999,9999,2014,NA,13,12,1,12,17,473,11,57,0.12,673,8,NA,NA
XXX-01,14,468,9999,9999,2014,NA,14,12,1,12,17,474,12,62,0.12,673,8,NA,NA
XXX-01,14,468,9999,9999,2014,NA,15,12,1,12,17,474,12,67,0.12,673,8,NA,NA
XXX-01,14,468,9999,9999,2014,NA,16,12,1,12,18,475,13,72,0.12,673,8,NA,NA
XXX-01,14,468,9999,9999,2014,NA,17,12,1,12,18,476,14,76,0.12,673,8,NA,NA
XXX-01,14,468,9999,9999,2014,NA,18,12,1,12,18,477,15,81,0.12,673,8,NA,NA
XXX-01,14,468,9999,9999,2014,NA,19,12,1,12,18,478,16,86,0.12,673,8,NA,NA
XXX-01,14,468,9999,9999,2014,NA,20,12,1,12,18,478,17,91,0.11,673,8,NA,NA
XXX-01,14,468,9999,9999,2014,NA,21,12,1,12,18,478,17,96,0.11,673,8,NA,NA
XXX-01,14,468,9999,9999,2014,NA,22,12,1,12,18,479,18,100,0.11,673,8,NA,NA
XXX-01,14,468,9999,9999,2014,NA,23,12,1,12,18,479,18,105,0.11,673,8,NA,NA
XXX-01,14,468,9999,9999,2014,NA,24,12,1,12,18,480,19,110,0.11,673,8,NA,NA
XXX-01,14,468,9999,9999,2014,NA,25,12,1,12,18,481,19,115,0.1,673,8,NA,NA
XXX-01,14,468,9999,9999,2014,NA,26,12,1,12,18,482,20,120,0.1,673,8,NA,NA
XXX-01,14,468,9999,9999,2014,NA,27,12,1,12,18,483,20,124,0.1,673,8,NA,NA
XXX-01,15,485,9999,9999,2014,NA,1,12,1,13,31,463,0,0,0,673,8,NA,NA
XXX-01,15,485,9999,9999,2014,NA,2,12,1,13,31,463,0,4,0,673,8,NA,NA
XXX-01,15,485,9999,9999,2014,NA,3,12,1,13,31,464,0,9,0,673,8,NA,NA
XXX-01,15,485,9999,9999,2014,NA,4,12,1,13,31,466,2,14,0.11,672,8,NA,NA
XXX-01,15,485,9999,9999,2014,NA,5,12,1,13,31,466,3,19,0.11,672,8,NA,NA
XXX-01,15,485,9999,9999,2014,NA,6,12,1,13,31,465,3,24,0.08,673,8,NA,NA
XXX-01,15,485,9999,9999,2014,NA,7,12,1,13,31,466,3,28,0.07,673,8,NA,NA
XXX-01,15,485,9999,9999,2014,NA,8,12,1,13,31,467,3,33,0.07,673,8,NA,NA
XXX-01,15,485,9999,9999,2014,NA,9,12,1,13,31,467,4,38,0.06,673,8,NA,NA
XXX-01,15,485,9999,9999,2014,NA,10,12,1,13,31,467,4,43,0.06,673,8,NA,NA
XXX-01,15,485,9999,9999,2014,NA,11,12,1,13,31,468,5,48,0.06,673,8,NA,NA
XXX-01,15,485,9999,9999,2014,NA,12,12,1,13,31,468,5,52,0.06,673,8,NA,NA
XXX-01,15,485,9999,9999,2014,NA,13,12,1,13,32,469,5,57,0.06,673,8,NA,NA
XXX-01,15,485,9999,9999,2014,NA,14,12,1,13,32,471,6,62,0.06,672,8,NA,NA
XXX-01,15,485,9999,9999,2014,NA,15,12,1,13,32,470,7,67,0.07,673,8,NA,NA
XXX-01,15,485,9999,9999,2014,NA,16,12,1,13,32,471,7,72,0.07,673,8,NA,NA
XXX-01,15,485,9999,9999,2014,NA,17,12,1,13,32,472,8,76,0.07,673,8,NA,NA
XXX-01,15,485,9999,9999,2014,NA,18,12,1,13,32,472,9,81,0.07,673,8,NA,NA
XXX-01,15,485,9999,9999,2014,NA,19,12,1,13,32,472,9,86,0.07,673,8,NA,NA
XXX-01,15,485,9999,9999,2014,NA,20,12,1,13,32,472,9,91,0.06,673,8,NA,NA
XXX-01,15,485,9999,9999,2014,NA,21,12,1,13,32,473,10,96,0.06,673,8,NA,NA
XXX-01,15,485,9999,9999,2014,NA,22,12,1,13,32,475,10,100,0.06,672,8,NA,NA
XXX-01,15,485,9999,9999,2014,NA,23,12,1,13,32,473,11,105,0.06,673,8,NA,NA
XXX-01,15,485,9999,9999,2014,NA,24,12,1,13,32,474,11,110,0.06,673,8,NA,NA
XXX-01,15,485,9999,9999,2014,NA,25,12,1,13,33,474,11,115,0.06,673,8,NA,NA
XXX-01,15,485,9999,9999,2014,NA,26,12,1,13,33,475,12,120,0.06,673,8,NA,NA
XXX-01,15,485,9999,9999,2014,NA,27,12,1,13,33,475,12,124,0.06,673,8,NA,NA
XXX-01,16,515,9999,9999,2014,NA,1,12,1,12,10,464,0,0,0,673,8,NA,NA
XXX-01,16,515,9999,9999,2014,NA,2,12,1,12,11,465,0,4,0,673,8,NA,NA
XXX-01,16,515,9999,9999,2014,NA,3,12,1,12,11,466,0,9,0,673,8,NA,NA
XXX-01,16,515,9999,9999,2014,NA,4,12,1,12,11,468,4,14,0.18,673,8,NA,NA
XXX-01,16,515,9999,9999,2014,NA,5,12,1,12,11,470,5,19,0.19,673,8,NA,NA
